,cluster ID,size,mirai_ratio,Port17132,Port17130,Port17140,Port17128,Port17138,Port17136,Port17134,Port17142,Port80,Port8080,Port23,Port2323,Port81,Port1023,Port5555,Port52869,Port8443,Port49152,Port7574,Port37215,Port54594,Port34218,Port34220,Port33962,Port33968,Port34224,Port34228,Port33960,Port33964,Port34216,Port33970,Port34226,Port33972,Port50401,Port34222,Port34230,Port33966,Port33974,Port445,Port0,Port22,Port8291,Port8728,Port1433,Port8000,Port8081,Port5353,Port2004,Port11211,Port6881,Port443,Port4000,Port8082,Port5060,Port8083,Port8088,Port6379,Port9527,Port30301,Port7001,Port7002,Port9200,Port1027,Port1900,Port3389,Port21,Port5900,Port6380,Port88,Port35,Port8181,Port5000,Port5001,Port56880,Port389,Port8008,Port7547,Port4444,Port49153,Port137,Port2222,Port8001,Port139,Port3544,Port8888,Port2480,Port5984,Port53,Port9000,Port8090,Port50070,Port4786,Port111,Port1883,Port161,Port3443,Port873,Port85,Port60001,Port12866
0,0.0,70.0,0.0,1.0,0.08571428571428572,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.08571428571428572,0.18571428571428572,0.014285714285714285,0.02857142857142857,0.05714285714285714,0.0,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.07142857142857142,0.04285714285714286,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,6840.0,0.0021929824561403508,0.0014619883040935672,0.0010233918128654971,0.0008771929824561404,0.0011695906432748538,0.00029239766081871346,0.0007309941520467836,0.00029239766081871346,0.0007309941520467836,1.0,1.0,1.0,0.0,0.0010233918128654971,0.0004385964912280702,0.004093567251461989,0.002631578947368421,0.0011695906432748538,0.0004385964912280702,0.0007309941520467836,0.0007309941520467836,0.011842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014619883040935673,0.0,0.00014619883040935673,0.0,0.00014619883040935673,0.00014619883040935673,0.0,0.00014619883040935673,0.0,0.0,0.008187134502923977,0.0004385964912280702,0.0005847953216374269,0.00014619883040935673,0.00029239766081871346,0.0,0.00014619883040935673,0.0020467836257309943,0.00029239766081871346,0.00029239766081871346,0.0,0.0,0.001608187134502924,0.0,0.00014619883040935673,0.0,0.00014619883040935673,0.0019005847953216374,0.0,0.00014619883040935673,0.00014619883040935673,0.0,0.00014619883040935673,0.0,0.0,0.0,0.00014619883040935673,0.0,0.00029239766081871346,0.0,0.0,0.0,0.00014619883040935673,0.0,0.0,0.0,0.0,0.00014619883040935673,0.0021929824561403508,0.0,0.0,0.00014619883040935673,0.0,0.0,0.0,0.0,0.0,0.002631578947368421,0.002631578947368421,0.0,0.0,0.00014619883040935673,0.0,0.0,0.00014619883040935673,0.0,0.00029239766081871346,0.0,0.0,0.0,0.00014619883040935673,0.0
2,2.0,735.0,0.0,1.0,1.0,0.8285714285714286,1.0,0.8312925170068027,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061224489795918366,0.0,0.044897959183673466,0.0,0.012244897959183673,0.034013605442176874,0.0,0.05170068027210884,0.0,0.0380952380952381,0.0,0.047619047619047616,0.0,0.0380952380952381,0.034013605442176874,0.02312925170068027,0.04217687074829932,0.0027210884353741495,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013605442176870747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3.0,596.0,0.0,0.6761744966442953,0.0,0.1476510067114094,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016778523489932886,0.0,0.0,0.0,0.0,0.0,0.0016778523489932886,0.02181208053691275,0.020134228187919462,0.026845637583892617,0.025167785234899327,0.026845637583892617,0.013422818791946308,0.020134228187919462,0.016778523489932886,0.018456375838926176,0.026845637583892617,0.018456375838926176,0.013422818791946308,0.0,0.0050335570469798654,0.010067114093959731,0.01174496644295302,0.010067114093959731,0.018456375838926176,0.016778523489932886,0.0016778523489932886,0.0,0.0,0.0050335570469798654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016778523489932886,0.0016778523489932886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016778523489932886
4,4.0,329.0,0.0,0.0,1.0,0.4194528875379939,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0182370820668693,0.00303951367781155,0.015197568389057751,0.0121580547112462,0.00911854103343465,0.02735562310030395,0.0243161094224924,0.03343465045592705,0.0182370820668693,0.015197568389057751,0.0182370820668693,0.0,0.0,0.0121580547112462,0.00911854103343465,0.00303951367781155,0.0,0.00303951367781155,0.0,0.0,0.0,0.00303951367781155,0.0,0.0,0.0,0.0,0.0,0.0,0.00303951367781155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5.0,6762.0,0.003401360544217687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010351966873706005,0.0005915409642117716,0.0,0.004732327713694173,0.0023661638568470865,0.0007394262052647146,0.0008873114463176575,0.0007394262052647146,0.00044365572315882877,0.0002957704821058858,0.0007394262052647146,0.00044365572315882877,0.0,0.0023661638568470865,0.0011830819284235432,0.0011830819284235432,0.0,0.001626737651582372,0.0013309671694764862,0.001922508133688258,0.0025140490979000296,0.0008873114463176575,0.001626737651582372,0.0022182786157941437,0.001922508133688258,0.0,0.0007394262052647146,0.0005915409642117716,0.0010351966873706005,0.00044365572315882877,0.01168293404318249,0.0,0.005028098195800059,0.0,0.0,0.001774622892635315,0.0,0.0,0.0002957704821058858,0.00044365572315882877,0.0,0.0001478852410529429,0.001774622892635315,0.0,0.0,0.0,0.0,0.0,0.0005915409642117716,0.003697131026323573,0.0,0.0002957704821058858,0.0001478852410529429,0.0,0.0,0.0001478852410529429,0.0028098195800059155,0.001922508133688258,0.0014788524105294291,0.00044365572315882877,0.0002957704821058858,0.009464655427388346,0.0007394262052647146,0.0,0.0001478852410529429,0.0005915409642117716,0.0002957704821058858,0.0001478852410529429,0.0001478852410529429,0.0001478852410529429,0.0,0.0005915409642117716,0.003845016267376516,0.0002957704821058858,0.0010351966873706005,0.007690032534753032,0.0005915409642117716,0.0002957704821058858,0.0001478852410529429,0.0005915409642117716,0.0005915409642117716,0.0001478852410529429,0.0001478852410529429,0.0002957704821058858,0.0002957704821058858,0.0001478852410529429,0.0002957704821058858,0.002070393374741201,0.0005915409642117716,0.0005915409642117716,0.0,0.00709849157054126
6,6.0,833.0,0.0,0.0024009603841536613,0.003601440576230492,0.0,0.0024009603841536613,0.0012004801920768306,0.0024009603841536613,0.0012004801920768306,0.0,0.992797118847539,0.9891956782713085,1.0,0.9975990396158463,0.9231692677070829,0.8079231692677071,0.8199279711884754,0.8319327731092437,0.8607442977190877,0.8235294117647058,0.8379351740696278,0.865546218487395,0.0,0.0,0.0,0.0,0.0,0.0,0.0012004801920768306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012004801920768306,0.0,0.0,0.0,0.0,0.0,0.0024009603841536613,0.003601440576230492,0.0024009603841536613,0.0,0.0024009603841536613,0.0012004801920768306,0.0,0.004801920768307323,0.0012004801920768306,0.0,0.0012004801920768306,0.0,0.0,0.0,0.0012004801920768306,0.0,0.0,0.0,0.0012004801920768306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7.0,344.0,0.0,1.0,0.0,1.0,0.3546511627906977,0.4476744186046512,0.0,0.16569767441860464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029069767441860465,0.0,0.0,0.0,0.0,0.0,0.0,0.02616279069767442,0.03488372093023256,0.01744186046511628,0.0029069767441860465,0.01744186046511628,0.020348837209302327,0.02616279069767442,0.023255813953488372,0.00872093023255814,0.023255813953488372,0.03488372093023256,0.029069767441860465,0.0,0.011627906976744186,0.014534883720930232,0.00872093023255814,0.00872093023255814,0.0029069767441860465,0.0029069767441860465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029069767441860465,0.0029069767441860465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029069767441860465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8.0,80.0,0.0,1.0,0.9875,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.8625,0.1375,0.125,0.1875,0.9,0.8125,0.75,0.225,0.375,0.1375,0.1375,0.0,0.525,0.125,0.1875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9.0,44.0,0.0,0.45454545454545453,0.13636363636363635,0.0,1.0,0.022727272727272728,0.38636363636363635,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,1.0,0.045454545454545456,0.0,0.045454545454545456,0.022727272727272728,0.0,0.0,0.0,0.0,0.022727272727272728,0.045454545454545456,0.0,0.045454545454545456,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
